Series Name,Series Code,Country Name,Country Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Armenia,ARM,58.8090998,59.76774852,60.74824824,61.63081244,62.33867309,62.91976216,63.45497889,63.89505292,64.18397308,64.34785827,64.37912776,64.36781855,64.3837818,64.4052588,64.41850244,64.40799415,64.55744623,64.54553647,64.22787454,63.66801411,62.99040638,62.55116209,62.37722451,62.43632911,62.5814555,62.88727222,63.40036796,64.01554225,64.58741704,65.07053457,65.51942835,66.01630273,66.62919567,67.40155623,68.30845698,69.1979726,69.89985651,70.36340242,70.59183824,70.59218624,70.43135786,70.13567286,69.71918066,69.21977364,68.68455074,68.17132531,67.67132826,67.24878043,66.83203907,66.37394627
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Aruba,ABW,59.68533913,60.59389447,61.48759378,62.40388937,63.27777371,63.97437559,64.51875625,64.87597665,64.89974207,64.89479688,65.07152615,65.28761424,65.63323924,66.10149799,66.59038014,66.9842923,67.08826466,66.68619648,65.7845102,65.53785002,66.14704256,66.80319366,67.5853342,68.3789365,68.96332674,69.35925553,69.61964843,69.82525449,69.97094514,70.07005807,70.19665376,70.33819937,70.35710128,70.21855209,70.0372984,69.84213641,69.65084869,69.64167368,69.7940526,69.85941838,69.79539269,69.62082746,69.35232477,69.02774268,68.68126918,68.32056926,67.96251497,67.71200315,67.65709405,67.61707924
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Australia,AUS,63.26952184,63.5189263,63.79528208,64.09661882,64.40868673,64.69390954,64.93734008,65.13068207,65.30012537,65.48071671,65.69146834,65.92767947,66.1768293,66.42914612,66.64933294,66.79878249,66.88266093,66.89125407,66.82435508,66.73511428,66.65400562,66.60152108,66.59102742,66.61647772,66.66743617,66.73101663,66.81086107,66.89425413,66.97542113,67.07535756,67.17709108,67.26392388,67.34260107,67.40710548,67.45661046,67.49496997,67.47907935,67.3774398,67.19165655,66.93877837,66.67349724,66.4238211,66.17456968,65.93490377,65.73102597,65.55102179,65.38960775,65.22467885,65.05751552,64.91786899
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Austria,AUT,61.64503072,61.77324811,61.91346596,62.22749843,62.65293686,63.11143323,63.60887825,64.19459451,64.93652493,65.74406947,66.56195637,67.21020035,67.53914762,67.67145284,67.6938537,67.63224524,67.56977477,67.5340346,67.47690519,67.39432685,67.29081933,67.16634333,67.06679021,67.05126928,67.11682668,67.2202014,67.36362002,67.54063157,67.74244024,67.94926273,68.11760662,68.05801193,67.79244696,67.5716353,67.48853669,67.48875438,67.47024474,67.5393279,67.63589639,67.57702423,67.44268173,67.32578869,67.24842495,67.14602031,66.9851285,66.81707084,66.64484595,66.44735269,66.17334945,65.81487775
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Azerbaijan,AZE,53.09986883,54.08499885,55.15220432,56.35478377,57.60207857,58.72254389,59.62350772,60.34136138,60.98817865,61.46564107,61.81081845,62.02334746,62.10750326,62.10157571,61.97863778,61.77865603,61.39667374,61.04100171,60.86310023,60.70063237,60.55916927,60.57587566,60.79042834,61.14567791,61.61388884,62.17630421,62.80418708,63.48738153,64.22727877,64.98192753,65.7400159,66.51494174,67.3067158,68.08388478,68.82252353,69.51646478,70.10023326,70.51917504,70.7487845,70.76816421,70.62562988,70.38737028,70.10098363,69.80779748,69.59129101,69.46283246,69.34530229,69.30437977,69.35846067,69.41208858
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Bahamas, The",BHS,55.17505928,55.68738892,56.37033698,57.18766982,58.06273111,58.96412119,59.85206858,60.68245048,61.30297361,61.72976163,62.09412222,62.3238765,62.46589546,62.64226775,62.86294392,63.11098228,63.34284396,63.58417166,63.81732067,63.92839727,63.91175874,63.90756353,64.00081454,64.17092307,64.35524977,64.53813911,64.77878925,65.09027303,65.41868663,65.6921216,65.9237113,66.1543125,66.37143334,66.57063583,66.77337687,66.96467702,67.09472595,67.40888682,67.92221193,68.37363667,68.84130688,69.29543007,69.69614016,70.12474225,70.56312967,70.95481163,71.28315664,71.55458624,71.80964709,72.04610424
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bahrain,BHR,55.09796128,56.32947993,57.54314464,58.67939369,59.70095533,60.60221449,61.39130334,62.08193715,62.59818059,62.96836199,63.30222532,63.59705881,63.83923587,64.0233365,64.13593405,64.16533823,64.12067964,64.03926415,63.96897734,64.03096651,64.28652972,64.67213032,65.14706314,65.70486886,66.34382529,67.01591935,67.66399497,68.26269745,68.82748128,69.41534054,70.31068806,71.66306118,73.08444975,74.31246045,75.36346792,76.28499649,77.157961,77.41422632,77.25243528,77.61885383,77.72366532,77.12362843,76.85766242,77.03217298,77.24270576,77.27011889,76.98352651,76.50390634,76.1340987,76.05769603
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bangladesh,BGD,51.45668796,51.36043363,51.38497052,51.48141408,51.53842627,51.55621688,51.53388246,51.4820514,51.44079608,51.4515201,51.53573251,51.68493165,51.883924,52.1390375,52.46604656,52.8397092,53.22008005,53.61498219,54.07474895,54.58052076,55.0979901,55.64166057,56.20793913,56.79721129,57.38582223,57.93704593,58.44777987,58.93036449,59.34493109,59.69284618,60.01424743,60.33989692,60.6742455,60.95079928,61.20375229,61.44291719,61.74272789,62.17115443,62.6563318,63.20539482,63.80357105,64.40959999,64.99141977,65.55376278,66.09745363,66.58262259,66.99930627,67.38485874,67.71990424,67.9864231
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Barbados,BRB,57.34203992,58.10836645,58.90250738,59.70558807,60.46430588,61.12748945,61.68035223,62.11803632,62.45143482,62.69979111,62.87433554,63.01362143,63.16985317,63.38003638,63.65859411,63.99213175,64.33360772,64.70015606,65.09625986,65.4428592,65.71147778,65.91456623,66.0744138,66.23584678,66.41232104,66.60218516,66.76489905,66.91377897,67.0991968,67.2485035,67.39127997,67.59836875,67.84771984,68.11894588,68.31943237,68.32932615,68.20025457,68.13997255,68.17067261,68.18182641,68.17708992,68.16604383,68.16184377,68.17070939,68.12029213,67.98295246,67.77101822,67.47051049,67.1222744,66.79869334
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Belarus,BLR,64.09823243,64.57239779,65.03328478,65.48249643,65.89456193,66.24211467,66.50487121,66.71223438,66.91682561,67.09950834,67.20682632,67.24567136,67.25269019,67.18960229,67.03426253,66.78966331,66.51602727,66.27703822,66.06977316,65.89873479,65.79057636,65.74904172,65.78709609,65.93986524,66.22642211,66.65057843,67.14647337,67.60761304,68.03237087,68.44586356,68.82820356,69.19244928,69.53151146,69.85095091,70.1730035,70.46895807,70.67374688,70.74992701,70.63397617,70.28921937,69.79179893,69.24315431,68.72734485,68.24714079,67.79992348,67.39040759,66.97163967,66.60753941,66.33049589,66.03972258
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Belgium,BEL,63.25204719,63.48890706,63.77600719,64.10204924,64.40487378,64.6801437,64.98196759,65.3404769,65.80332493,66.33075801,66.86834847,67.27029995,67.42200536,67.44328246,67.4230016,67.32402567,67.1632819,66.94849135,66.70814864,66.49929541,66.33586189,66.20934551,66.07967471,65.94449923,65.81784754,65.71725824,65.64707794,65.59024604,65.56043256,65.56419862,65.58332978,65.60136188,65.67021914,65.83448888,66.00052386,66.04711545,65.97863426,65.86850744,65.67754764,65.43506679,65.21518416,64.99452031,64.80563047,64.64676169,64.47245175,64.28818277,64.11391254,63.99888373,63.89481923,63.7372908
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Belize,BLZ,46.88394089,47.02884466,47.29589223,47.68059099,48.08749991,48.49225343,48.8709558,49.256544,49.73010944,50.20422089,50.54628876,50.72986417,50.82371441,50.95115481,51.12527781,51.31608678,51.50578221,51.70067282,51.87102968,52.13019477,52.51871364,52.94809894,53.42423357,53.94740291,54.50494434,55.07209647,55.6200547,56.12879878,56.57286693,56.96500213,57.34456322,57.71850431,58.10271957,58.51359144,58.95478567,59.42048899,59.9168286,60.56909749,61.32503888,62.02563943,62.69171351,63.33617154,63.95249965,64.528569,65.04769899,65.50203368,65.96705175,66.41792462,66.80844735,67.1740619
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Benin,BEN,51.47284353,51.3068354,51.17209178,51.07697114,51.01679029,50.98048435,50.9534161,50.91646619,50.86858812,50.81682559,50.77308031,50.73710064,50.70521854,50.68185341,50.66675027,50.65546795,50.6596709,50.67816881,50.70046158,50.7329128,51.25743043,51.45728108,51.08356299,50.99633938,51.0720639,51.21008939,51.36740492,51.53967771,51.720841,51.9009301,52.06701868,52.21093554,52.39751447,52.53787177,52.61744934,52.74494038,52.93387653,53.13258363,53.28355702,53.41279779,53.5268528,53.64828254,53.7484164,53.81214502,53.87677276,53.96225434,54.07251357,54.19847612,54.34561101,54.50441568
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bermuda,BMU,65.82900331,66.43001742,67.0206174,67.56756757,68.08024853,68.57394037,69.04492438,69.45364934,69.78685514,70.10471493,70.42088925,70.7055701,70.97696499,71.25279043,71.48356766,71.63376806,71.70159864,71.69131721,71.58050247,71.39440182,71.20421522,71.02932593,70.89825193,70.7840008,70.67179172,70.58338215,70.51400835,70.45917453,70.41270664,70.39161886,70.38379958,70.38436098,70.44719935,70.61056903,70.74601579,70.73548591,70.65986883,70.4595962,70.09979066,69.72254781,69.37690927,69.11924868,68.91311922,68.55933278,67.97234295,67.31921788,66.69409119,66.0482114,65.42026953,64.88532968
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bhutan,BTN,56.4486908,56.28948855,56.1354304,55.98622978,55.84611052,55.71789319,55.59669057,55.47846818,55.36602891,55.26118213,55.17330983,55.10767497,55.06080144,55.03149852,55.02095225,55.02990735,55.05908576,55.083339,55.11748956,55.20767698,55.35867199,55.55774043,55.8140108,56.12871958,56.51029047,56.96603652,57.43734566,57.94574997,58.57345574,59.31414042,60.16006252,61.10915382,62.00802626,62.73331457,63.39274384,64.04607843,64.65895776,65.21931096,65.72360217,66.15981102,66.53555379,66.89886835,67.29765874,67.72700385,68.29616669,69.01461954,69.74672263,70.44165353,71.06104093,71.60303148
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bolivia,BOL,54.55688344,54.60618916,54.65632664,54.70432925,54.7463542,54.78776716,54.83299705,54.8816759,54.93336549,54.99374699,55.06692132,55.14496212,55.21847492,55.29089082,55.36235557,55.43379024,55.509035,55.58476527,55.66718671,55.76504388,55.80225883,55.79048374,55.8153594,55.87378199,55.96851143,56.09777833,56.25680727,56.45644374,56.75271356,57.13774592,57.5492764,57.97562661,58.41002313,58.8340623,59.24035583,59.63332363,60.00487001,60.35426827,60.69227107,61.02052878,61.35130675,61.70123397,62.05031061,62.37988397,62.69604737,63.00512066,63.30553965,63.61955795,63.96785803,64.32258054
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bosnia and Herzegovina,BIH,61.64388286,62.18765558,62.75876472,63.35477319,63.96950042,64.59801366,65.23262092,65.84669105,66.4033818,66.88951344,67.31396006,67.68110153,68.0042379,68.290802,68.52878184,68.70565311,68.82904569,68.90725507,68.92268899,67.98209522,66.51493711,65.69151297,65.81163127,66.90759812,67.81189195,68.31757455,68.69059435,69.03018412,69.32020591,69.54680462,69.68207045,69.68490367,69.69532254,69.80711717,69.89699406,69.89940005,69.85856489,69.86916859,69.94305452,70.00044089,69.98188143,69.86508936,69.63051638,69.30338128,68.88492445,68.37292056,67.82855357,67.33309577,66.93747033,66.73092056
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Botswana,BWA,46.77107202,47.45105156,48.0673279,48.61091993,49.0902985,49.52442565,49.92067707,50.26414946,50.51417099,50.60676426,50.61533849,50.63657123,50.66613038,50.70143416,50.76374942,50.897467,51.12920239,51.45779941,51.87264955,52.38854927,52.97934056,53.59359168,54.2429423,54.94714694,55.67683163,56.38366141,57.05225597,57.68719986,58.28616914,58.86466193,59.41675445,59.91587259,60.35089684,60.7284116,61.07905685,61.42050097,61.73845057,61.99935506,62.17600726,62.27949429,62.3654093,62.45506554,62.55983557,62.6992553,62.85306265,62.99296914,63.12089664,63.2807585,63.49275215,63.74288293
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Brazil,BRA,55.19330354,55.5731242,55.96425417,56.35371942,56.74025819,57.11659493,57.4689591,57.78606566,58.06304443,58.30304916,58.5153733,58.71892173,58.93391549,59.1666553,59.41526318,59.68701435,59.97860718,60.29498367,60.64607035,61.03197155,61.44622781,61.87995399,62.3295654,62.79183892,63.26259878,63.73180235,64.19830655,64.66220242,65.11151362,65.5469864,65.97198862,66.36963651,66.72976732,67.06444239,67.38415055,67.70095493,68.01910831,68.33735328,68.65051299,68.94884681,69.22596088,69.44446585,69.59600919,69.7265502,69.82409723,69.85458048,69.85946357,69.87447393,69.87826753,69.85198137
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,British Virgin Islands,VGB,52.07127171,53.36848849,54.59054659,55.79477344,56.96256381,58.08240887,59.22214049,60.16743181,60.94839609,61.79080624,62.66596289,63.60856269,64.55461294,65.39250146,66.0740216,66.57986706,66.93283854,67.0989018,67.26125734,67.55887351,67.87896767,68.18313532,68.49132932,68.72878784,68.87556141,68.98765691,69.05187379,69.03524262,69.36315446,70.1890781,71.05293087,71.71754969,72.12469412,72.3342584,72.3651304,72.19031208,71.96738588,71.99339527,72.27844932,72.62059745,72.99914505,73.34058196,73.64594507,73.97020747,74.27478377,74.54590407,74.78111728,75.04529279,75.32131611,75.56581322
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Brunei Darussalam,BRN,54.34560207,54.8989557,55.60810007,56.39799229,57.19763484,57.93212469,58.53883738,58.9932977,59.30751654,59.56053322,59.83384974,60.12520845,60.41725288,60.69542742,60.93550178,61.12913006,61.28602694,61.42787603,61.46075743,61.29145632,61.10205716,61.06246071,61.17346546,61.45344812,61.91481889,62.52754547,63.22885724,63.9706642,64.73748234,65.51345035,66.27697931,67.01011623,67.6962512,68.33423639,68.93743474,69.51683447,70.074889,70.60351847,70.99981071,71.24391959,71.41746771,71.56311202,71.70688823,71.82166885,71.89760538,71.93537728,71.92959227,71.89484408,71.84292716,71.7734796
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bulgaria,BGR,66.50885721,66.2323772,65.9470672,65.71007677,65.51970367,65.3609194,65.23370796,65.19808908,65.24222019,65.33541386,65.52782788,65.73083588,65.80910234,65.75720391,65.64489995,65.56394628,65.54894525,65.58314236,65.68322626,65.83984928,66.01116026,66.22471798,66.47418051,66.72455203,66.99371454,67.25829506,67.44142981,67.58231652,67.76303708,67.98306167,68.22991587,68.46140902,68.62634667,68.67978722,68.61166787,68.45617664,68.19498855,67.81659905,67.34386124,66.81479243,66.26468183,65.7766946,65.38158103,65.02973479,64.6912183,64.33419336,63.98796205,63.71583774,63.58415988,63.62620767
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Burkina Faso,BFA,53.62279308,53.36343898,53.11164742,52.86384361,52.63255955,52.39423882,52.14057135,51.89760401,51.66078363,51.42854567,51.22144805,51.01927039,50.79168805,50.53696916,50.275747,50.04309061,49.85404262,49.70788307,49.56844395,49.46046566,49.43366285,49.47623963,49.55900133,49.64492983,49.74949421,49.93864422,50.20090512,50.48792432,50.79124582,51.09339423,51.36117003,51.58391242,51.7581599,51.8593969,51.87581563,51.82267107,51.74583626,51.6732183,51.62337172,51.61749782,51.64748263,51.72165361,51.8415156,52.00723219,52.21548137,52.44482064,52.69623298,53.00106502,53.36183381,53.74359138
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Burundi,BDI,50.93128841,51.15050907,51.23050534,51.17774229,51.23448476,51.36862207,51.26282285,51.72352429,52.0050633,51.62625673,51.32746593,50.94426826,50.49059988,49.97020354,49.65745361,49.3463809,48.9503595,48.66024769,48.4518605,48.55461829,46.45771005,46.3204132,48.38435014,47.90202152,47.59497267,48.16412994,48.8817316,49.37048362,49.92653574,50.46331459,50.98922203,51.57996016,51.99752682,52.22770343,52.3735874,52.59736855,52.82985007,52.79375777,52.51994213,52.21098427,51.88778548,51.56919126,50.9225681,50.19868935,49.91926471,50.06889345,50.45097878,50.81299843,51.23035519,51.746576
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cabo Verde,CPV,49.3913587,49.31227139,49.05059704,48.64102952,48.34286287,48.16136189,48.09479754,48.10928211,48.18201462,48.28434752,48.3653377,48.41037641,48.41338261,48.37845767,48.31654804,48.2369261,48.17227419,48.08915319,48.06779325,48.23431,48.55647366,49.00424494,49.55849984,50.19120822,50.86711242,51.57321212,52.30424329,53.07844391,53.8960593,54.73003671,55.58063192,56.44895116,57.3303032,58.22175095,59.12726048,60.04128657,60.95183147,61.86747248,62.7226568,63.51261745,64.28093862,64.9947077,65.63959027,66.15958789,66.54170074,66.88646651,67.23674052,67.58856241,67.94582642,68.27005671
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cambodia,KHM,52.59669277,52.75624896,53.01948707,53.31753162,53.92812966,54.57024748,55.30887629,55.47455182,55.26432081,55.36195412,55.28366364,54.98266095,54.58088598,54.38260158,54.27728769,53.94408037,53.42388245,52.86687807,52.20367517,51.86836266,51.82633209,51.64870891,51.65177011,52.02040221,52.57372807,54.15998626,55.85219657,56.75378528,57.66979473,58.577621,59.47138074,60.31413288,61.10626793,61.87792885,62.59988213,63.26291622,63.82815155,64.25693555,64.54071665,64.63965902,64.71410429,64.83162492,64.89681579,64.94547519,64.99638029,65.0357185,65.06111646,65.10186813,65.16847722,65.24548701
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cameroon,CMR,52.74544315,52.50608556,52.29397962,52.05714246,51.79274256,51.59274374,51.42554753,51.41438127,51.4724634,51.10096888,50.63530286,50.47470069,50.39250052,50.3149798,50.23757405,50.15017789,50.07001393,50.02236994,49.99772239,50.00278474,50.05399313,50.14955604,50.28884929,50.48600131,50.73902993,50.99643556,51.22117375,51.43773244,51.67614897,51.93072366,52.16164518,52.35451197,52.52095196,52.66750538,52.81419993,52.95694256,53.0784076,53.1779585,53.25788614,53.33542785,53.43534023,53.64875176,53.89218272,54.04283257,54.14049824,54.25906028,54.43356753,54.6378496,54.86784848,55.12070745
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Canada,CAN,64.02654845,64.70836823,65.35349805,65.94071964,66.47863341,66.98429865,67.45079839,67.83710934,68.11054326,68.27837201,68.37828499,68.43656679,68.47092265,68.4715017,68.40009935,68.29569939,68.19347062,68.06509313,67.91265045,67.76450054,67.67042636,67.65252571,67.682357,67.74170538,67.82678684,67.94730715,68.12367459,68.33185791,68.54182268,68.7443024,68.93001618,69.12104267,69.31620538,69.46195556,69.52356745,69.51480153,69.46886843,69.37898098,69.18702071,68.8781468,68.5147194,68.14080952,67.75451452,67.37904091,67.04747089,66.75493707,66.45516649,66.11321105,65.74534821,65.38859333
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cayman Islands,CYM,57.61070481,58.70178381,59.79624393,60.83497631,61.82726341,62.80760804,63.79484048,64.64035088,65.36807417,66.12115225,66.88041285,67.61200969,68.30967742,68.98920952,69.64397928,70.22395692,70.75900032,71.35721833,72.00855873,72.60823322,73.10285134,73.50362059,73.83391257,74.1178879,74.35003794,74.56051317,74.75518997,74.81624368,74.82736363,74.93081154,75.07210031,75.24096585,75.44755118,75.66888764,75.88978186,76.10762279,76.27063867,76.32666648,76.30919772,76.29528667,76.32962276,76.34550324,76.29163862,76.18967304,76.04158475,75.86616115,75.69933771,75.58256141,75.39039568,75.07404793
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Central African Republic,CAF,53.42468062,53.20711113,53.01973312,52.90921533,52.85904626,52.80719388,52.75145236,52.69558276,52.64343448,52.59932028,52.56698386,52.53148556,52.47095218,52.38328391,52.26346291,52.12080454,51.98162041,51.83433414,51.69794198,51.62054365,51.60317771,51.6350706,51.65622859,51.68663057,51.76957509,51.87585257,52.0015402,52.14494157,52.24500279,52.36093387,52.44795456,52.452518,52.47994427,52.40672488,52.26772792,52.17884315,52.0956219,51.96604469,51.6321247,51.06117763,50.43501428,49.61982164,49.07355437,49.06159086,49.05224225,49.04461037,49.13015114,49.31269207,49.31735944,49.35392861
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Chad,TCD,52.69266091,52.40203277,52.07891071,51.70771969,51.30672015,50.91549662,50.65425572,49.68614951,48.79000831,49.76195846,50.5960633,49.88363613,49.13349825,49.23653227,49.50192912,49.64857986,49.71127491,49.47341451,49.57093824,49.81367782,49.21581808,48.63960609,48.95018128,49.1107338,48.78187445,48.57556282,48.5168799,48.41862413,48.25177507,48.19211261,48.41942459,48.82868919,49.03210511,49.04599959,49.0358986,49.10723038,49.17965423,49.16531081,49.22968561,49.32772535,49.45721406,49.60959509,49.61487309,49.6307611,49.74691573,49.89151325,50.0238329,50.15063202,50.32025514,50.48247888
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Channel Islands,CHI,64.49107979,64.80244808,65.24319085,65.57171248,65.71081028,65.89839191,66.21640119,66.63176647,67.10178196,67.59647878,68.07837624,68.49887253,68.83790811,69.07984289,69.22041038,69.31198304,69.36381103,69.3772826,69.25679852,69.00849579,68.79047589,68.62889612,68.53524318,68.44858413,68.36748555,68.3332062,68.33377068,68.39336162,68.39445647,68.33178747,68.31635112,68.33480453,68.41255207,68.58156122,68.78175488,68.92096158,68.99326359,69.04051105,68.87478694,68.53253983,68.30262713,68.13019498,67.99062828,67.8444798,67.73658566,67.87956331,68.16510241,68.39476952,68.51088842,68.48115809
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Chile,CHL,59.08788668,59.47275704,59.8773132,60.29532428,60.7160638,61.12166207,61.53387412,61.94742581,62.32965042,62.68469072,63.02708894,63.33761753,63.59788634,63.80941087,63.97752451,64.10242794,64.17076938,64.19108321,64.17918801,64.16081441,64.16354357,64.18833125,64.2482005,64.35174138,64.49434878,64.68357261,64.92580706,65.20433746,65.51063247,65.84693054,66.22174262,66.63929948,67.07888028,67.51352782,67.90937137,68.23963792,68.50680672,68.72794731,68.89667048,69.00734072,69.05316753,69.04291533,68.98902324,68.94070213,68.9701984,69.02964024,69.04812895,68.98555202,68.86190402,68.65021575
